va_1,va_2,va_3,va_4,labels
0.517844783,0.266725896,0.620626151,0.396551724,0
0.408052261,0.25207343,0.526703499,0.38697318,0
0.431005063,0.340764371,0.556169429,0.372924649,0
0.443314199,0.396679836,0.548802947,0.367816092,0
0.478384952,0.237613996,0.565377532,0.37037037,0
0.421252833,0.263375869,0.640883978,0.378033206,0
0.403921377,0.286252163,0.61694291,0.385696041,0
0.403925859,0.302610798,0.631675875,0.406768838,0
0.454497646,0.45677217,0.567219153,0.407407407,0
0.407836261,0.349121637,0.604051565,0.416985951,0
0.445154787,0.395137103,0.598526703,0.424010217,0
0.471982028,0.2751498,0.53038674,0.415708812,0
0.412136031,0.236791447,0.552486188,0.425287356,0
0.377803787,0.490525316,0.563535912,0.441251596,0
0.522795831,0.465387724,0.458563536,0.45083014,0
0.398361792,0.348694459,0.511970534,0.448914432,0
0.648145355,0.322296013,0.524861878,0.478927203,0
0.446884315,0.301239543,0.495395948,0.475095785,0
0.608626933,0.311228758,0.458563536,0.477650064,0
0.481857562,0.49127529,0.44198895,0.510217114,0
0.628592907,0.357708788,0.401473297,0.519157088,1
0.499295268,0.436832873,0.360957643,0.48403576,1
0.488154235,0.282759518,0.386740331,0.473180077,1
0.653743199,0.422850883,0.35359116,0.493614304,1
0.734537772,0.690155869,0.348066298,0.526819923,1
0.648711042,0.350758122,0.430939227,0.522349936,1
0.569220556,0.327089446,0.519337017,0.498084291,1
0.662826333,0.248140357,0.430939227,0.502554278,1
5.81E-01,0.169895464,0.346224678,0.493614304,1
0.869163583,0.262224997,0.327808471,0.489782886,1
0.660714871,0.335055027,0.224677716,0.458492976,1
0.327719967,0.138770984,0.377532228,0.429757344,0
0.536329803,0.222618656,0.445672192,0.420178799,0
0.624129497,0.221095523,0.620626151,0.411877395,0
0.549737412,0.258229788,0.517495396,0.385696041,0
0.467491728,0.232690098,0.585635359,0.393997446,0
0.444456177,0.372554751,0.600368324,0.429757344,0
5.81E-01,0.38978259,0.535911602,0.438058748,0
0.544634421,0.352667332,0.561694291,0.45146871,0
0.546664555,0.384086887,0.539594843,0.441890166,0
0.425228713,0.268130103,0.607734807,0.413793103,0
0.566700925,0.394890132,0.635359116,0.400383142,0
0.449609889,0.471378582,0.548802947,0.392720307,0
0.412455221,0.137365577,0.692449355,0.400383142,0
0.367186028,0.212894746,0.723756906,0.401660281,0
0.449796921,0.277726783,0.762430939,0.409961686,0
0.392224057,0.265021412,0.685082873,0.409323116,0
0.443591523,0.302012871,0.668508287,0.416985951,0
0.386469023,0.363836367,0.725598527,0.413154534,0
0.398882114,0.322404533,0.661141805,0.411877395,0
0.616807372,0.354168229,0.718232044,0.411877395,0
0.307834665,0.230345973,0.679558011,0.418263091,0
0.50656547,0.375288533,0.773480663,0.439974457,0
0.323886192,0.327681294,0.747697974,0.43550447,0
0.395551282,0.189342145,0.854511971,0.422733078,0
0.398829208,0.270623288,0.837937385,0.427841635,0
0.365644407,0.309370826,0.825046041,0.434227331,0
0.336668538,0.439491909,0.777163904,0.445721584,0
0.41693295,0.377497246,0.762430939,0.450191571,0
0.478960259,0.388610939,0.723756906,0.447637292,0
0.465569594,0.41453459,0.605893186,0.459131545,0
0.437459691,0.400387626,0.670349908,0.462324393,0
0.569207767,0.302302614,0.443830571,0.477011494,0
0.428124048,0.389136344,0.602209945,0.494252874,0
0.518864004,0.281830559,0.58747698,0.474457216,0
0.382347759,0.217112811,0.591160221,0.455300128,0
0.394176799,0.548244962,0.657458564,0.45146871,0
0.517679067,0.548024889,0.546961326,0.45210728,1
0.543298196,0.291647177,0.545119705,0.46807152,1
0.491741294,0.414368983,0.430939227,0.466155811,1
0.559785876,0.210056819,0.543278085,0.482120051,1
0.533142716,0.485963602,0.519337017,0.501277139,1
0.484219784,0.421967877,0.465930018,0.505747126,1
0.552029347,0.328423463,0.443830571,0.503192848,1
0.565935963,0.56875402,0.473296501,0.520434227,1
5.96E-01,0.582863725,0.429097606,0.535121328,1
5.91E-01,0.653556574,0.368324125,0.535121328,1
0.573182007,0.276447205,0.331491713,0.526181354,1
0.806142959,0.236870648,0.268876611,0.512132822,1
0.958551465,0.529074234,0.130755064,0.496168582,1
0.805246167,0.101996504,0.130755064,0.50063857,1
0.81614442,0.043212318,0.279926335,0.493614304,1
0.752194429,0.198899613,0.125230203,0.51532567,1
0.701843015,0.301360188,0.35359116,0.547254151,0
0.483541397,0.152328364,0.445672192,0.536398467,0
0.649116588,0.258496292,0.493554328,0.523627075,0
0.431030532,0.329459035,0.543278085,0.536398467,0
0.349006096,0.554941155,0.640883978,0.558109834,0
0.539132442,0.368095464,0.662983425,0.560025543,0
0.393853127,0.200437917,0.662983425,0.541507024,0
0.496566196,0.283452661,0.620626151,0.535759898,0
0.382805337,0.377008701,0.664825046,0.53256705,0
0.290444618,0.074736032,0.723756906,0.51596424,0
0.39635341,0.220254446,0.709023941,0.519157088,0
0.445722879,0.319402198,0.681399632,0.51532567,0
0.438946656,0.307940751,0.696132597,0.504469987,0
0.573285853,0.354437409,0.629834254,0.526181354,0
0.546965927,0.314864613,0.629834254,0.523627075,0
0.483096499,0.263124085,0.55985267,0.521711367,0
0.491653844,0.357963578,0.489871087,0.517879949,0
0.473413682,0.271691273,0.495395948,0.506385696,0
0.573969815,0.433068656,0.548802947,0.494891443,0
0.390208024,0.352254032,0.517495396,0.487228608,0
0.462356162,0.233694875,0.613259669,0.460408685,0
0.442665654,0.356114132,0.563535912,0.482120051,0
0.410255326,0.414013875,0.451197053,0.493614304,0
0.349614633,0.343532621,0.666666667,0.498084291,0
0.38910048,0.376878013,0.605893186,0.492337165,0
0.37660442,0.340881478,0.67587477,0.498084291,0
0.354491131,0.316781109,0.666666667,0.486590038,0
0.386545541,0.306117738,0.631675875,0.489782886,0
0.447338504,0.404143264,0.508287293,0.494252874,0
0.324820587,0.378114469,0.526703499,0.490421456,0
0.433191075,0.409138093,0.565377532,0.501915709,0
0.374419938,0.315380899,0.596685083,0.505747126,0
0.451778958,0.34671818,0.70718232,0.512771392,0
0.481886967,0.445899289,0.578268877,0.530012771,0
0.387011536,0.373936332,0.521178637,0.534482759,0
0.299985002,0.337440252,0.565377532,0.535121328,0
0.196887485,0.206812676,0.626151013,0.542145594,0
0.394453029,0.187506913,0.662983425,0.554916986,0
0.343866485,0.324823997,0.651933702,0.561941252,0
0.446780578,0.346413232,0.714548803,0.573435504,0
0.433614985,0.136358158,0.710865562,0.558748404,0
0.510430727,0.334137,0.712707182,0.559386973,0
0.404100429,0.426055052,0.657458564,0.573435504,0
0.351050222,0.50845241,0.644567219,0.584291188,0
0.435112772,0.28942243,0.627992634,0.59706258,0
0.511967101,0.224745721,0.598526703,0.602809706,0
0.453405077,0.375954897,0.602209945,0.602809706,0
0.359769239,0.276738707,0.572744015,0.604086845,0
0.618164366,0.275739363,0.537753223,0.607918263,0
0.388165538,0.400151641,0.475138122,0.61238825,0
0.416895237,0.274194689,0.44014733,0.590676884,0
0.527866685,0.304140711,0.425414365,0.593231162,0
0.541602993,0.202852771,0.418047882,0.598339719,0
0.571066063,0.298677071,0.405156538,0.617496807,0
0.504389405,0.445631268,0.418047882,0.679438059,0
0.537012782,0.355074233,0.484346225,0.701787995,0
0.533396647,0.218442325,0.403314917,0.685185185,0
0.518288588,0.249513647,0.406998158,0.711366539,0
0.541883158,0.216593094,0.493554328,0.814176245,1
0.527312366,0.615975457,0.375690608,0.835887612,1
0.660968365,0.380791581,0.213627993,0.754150702,1
0.809964819,0.200911,0.033149171,0.671775223,1
0.753040064,0.15175125,0.095764273,0.646232439,1
0.722976763,0.200257313,0.162062615,0.676245211,1
0.448594275,0.244155899,0.379373849,0.730523627,0
0.525229653,0.261704255,0.53038674,0.756704981,0
0.439714351,0.247712499,0.633517495,0.772030651,0
0.450620911,0.212675354,0.745856354,0.831417625,0
0.482833714,0.379542872,0.569060773,0.841634738,0
0.538300691,0.343682443,0.46961326,0.824393359,0
0.547725751,0.434697073,0.453038674,0.863984674,0
0.530576299,0.225105358,0.488029466,0.859514687,0
0.547278448,0.305129467,0.52854512,0.895274585,0
5.79E-01,0.391716765,0.602209945,0.922094508,0
0.484486723,0.320100632,0.508287293,0.881864623,0
0.527696596,0.402861428,0.392265193,0.933588761,0
0.603919759,0.320960048,0.427255985,0.975734355,1
0.630905611,0.600772068,0.32228361,1,1
0.635625028,0.294732837,0.241252302,0.989144317,1
0.69396187,0.257012912,0.180478821,0.876756066,1
0.729191781,0.311559757,0.202578269,0.897828863,1
0.757927492,0.490626873,0.23388582,0.953384419,1
5.86E-01,0.402566562,0.254143646,0.943167305,1
0.652929047,0.427228071,0.215469613,0.906768838,1
0.73457931,0.191439002,0.276243094,0.907407407,1
0.607907991,0.331159091,0.200736648,0.891443167,1
0.712929283,0.504720342,0.241252302,0.9348659,1
0.767333861,0.340892504,0.272559853,0.912515964,1
0.66912082,0.324970745,0.250460405,0.855683269,1
0.680978719,0.009566519,0.276243094,0.809706258,1
0.732405213,0.097480648,0.289134438,0.718390805,1
0.649912704,0.214666427,0.300184162,0.695402299,1
5.93E-01,0.305623546,0.325966851,0.694763729,0
0.468284893,0.231140531,0.451197053,0.689655172,0
0.624217821,0.281431217,0.640883978,0.706257982,0
0.492982526,0.23273748,0.591160221,0.69284802,0
0.439476271,0.221952446,0.58747698,0.685823755,0
0.436745012,0.216141389,0.64825046,0.684546616,0
0.386026748,0.292064527,0.679558011,0.714559387,0
0.366382588,0.322092635,0.832412523,0.748403576,0
0.747214086,0.412891176,0.802946593,0.778416347,0
0,0.24806425,0.76427256,0.765644955,0
0.443435973,0.323678685,0.797421731,0.75862069,0
0.401468644,0.374931275,0.817679558,0.768199234,0
0.402177421,0.347579417,1,0.777139208,0
0.357779769,0.296534963,0.61878453,0.766922095,0
0.337966176,0.497728899,0.694290976,0.777777778,0
0.446847695,0.328812971,0.64825046,0.808429119,0
0.401167491,0.32928656,0.662983425,0.828224777,0
0.430626954,0.351890783,0.607734807,0.878033206,0
0.393428343,0.39708492,0.662983425,0.88761175,0
0.429746122,0.371700619,0.58747698,0.874840358,0
0.463712063,0.084583404,0.515653775,0.833971903,0
0.429653753,0.302349073,0.476979742,0.821200511,0
0.443563976,0.355203013,0.49907919,0.798212005,0
0.41034037,0.306617552,0.506445672,0.760536398,0
0.523472907,0.36402956,0.526703499,0.756066411,0
0.45453831,0.208052711,0.526703499,0.748403576,0
0.520771053,0.178288863,0.513812155,0.756704981,0
0.41878425,0.356112177,0.458563536,0.779054917,0
0.489273585,0.312824035,0.465930018,0.751596424,0
0.451399866,0.263751728,0.47145488,0.714559387,0
0.513599231,0.26986739,0.445672192,0.670498084,0
0.49328368,0.276159436,0.403314917,0.680076628,0
0.492005937,0.3974627,0.447513812,0.681353768,0
0.485893672,0.396758369,0.488029466,0.683908046,0
0.494316127,0.301101867,0.526703499,0.675606641,0
0.483879498,0.160355426,0.556169429,0.646232439,0
0.505273845,0.190347745,0.534069982,0.61302682,0
0.52607955,0.319116856,0.489871087,0.608556833,0
0.529995308,0.179319892,0.502762431,0.577266922,0
0.543493427,0.164273827,0.546961326,0.518518519,0
0.495611578,0.262093649,0.482504604,0.487867178,0
0.524471686,0.326275686,0.53038674,0.514048531,0
0.629764289,0.249572346,0.50092081,0.519795658,0
0.433250322,0.394004443,0.423572744,0.487867178,0
0.530406648,0.274140945,0.546961326,0.479565773,0
0.42060702,0.413867187,0.556169429,0.497445722,0
0.496507715,0.343550124,0.513812155,0.496168582,0
0.496673322,0.238426321,0.523020258,0.48467433,0
0.490225252,0.290657423,0.491712707,0.475734355,0
0.505501869,0.150786029,0.633517495,0.473818646,0
0.471754004,0.155989447,0.570902394,0.48467433,0
0.470147671,0.214507391,0.576427256,0.48467433,0
0.428312282,0.36400438,0.607734807,0.533844189,0
0.478270722,0.334401926,0.631675875,0.571519796,0
0.505059157,0.210664054,0.622467772,0.558109834,0
0.423872156,0.248982857,0.666666667,0.561302682,0
0.505002425,0.15583159,0.697974217,0.58109834,0
0.480156674,0.428960277,0.721915285,0.623243934,0
0.358716569,0.709186082,0.679558011,0.62962963,0
0.477672788,0.724788658,0.655616943,0.587484036,0
0.452721114,0.381134172,0.714548803,0.595785441,0
0.543144286,0.218883683,0.607734807,0.575351213,0
0.374789958,0.244234527,0.594843462,0.545977011,0
0.460150802,0.247271343,0.578268877,0.556194125,0
0.474982521,0.366904442,0.604051565,0.578544061,0
0.481117523,0.405578777,0.583793738,0.602171137,0
0.420909376,0.170482944,0.651933702,0.591315453,0
0.484402772,0.350027917,0.642725599,0.600255428,0
0.529519694,0.390804736,0.580110497,0.61302682,0
0.433208674,0.285589114,0.524861878,0.595146871,0
0.467631101,0.231122326,0.596685083,0.583652618,0
0.433178067,0.400329312,0.574585635,0.593869732,0
0.460302198,0.273607324,0.576427256,0.603448276,0
0.468603755,0.239593767,0.581952118,0.602171137,0
0.467563983,0.245444037,0.539594843,0.607279693,0
0.499604839,0.345262892,0.486187845,0.619412516,0
0.510327974,0.238456125,0.526703499,0.607918263,0
0.531557698,0.221339253,0.449355433,0.587484036,0
0.535133935,0.24235438,0.427255985,0.550446999,0
0.56680499,0.259103473,0.379373849,0.533844189,0
0.562860264,0.205626035,0.375690608,0.539591315,0
0.476053228,0.326224685,0.399631676,0.544699872,0
0.538408035,3.32E-01,0.408839779,0.533205619,0
0.464623503,0.393429263,0.421731123,0.524265645,0
0.548604398,0.261315206,0.430939227,0.522349936,0
0.42805387,0.405438472,0.388581952,0.545977011,0
0.48190074,0.415441348,0.488029466,0.562579821,0
0.494679916,0.262186882,0.523020258,0.570242656,0
0.566211428,0.334796038,0.50092081,0.583014049,0
0.519950233,0.229644756,0.508287293,0.58109834,0
5.77E-01,0.248801209,0.460405157,0.563218391,0
0.59952139,0.335203528,0.432780847,0.562579821,0
0.674822511,0.58064311,0.397790055,0.58045977,1
0.627286415,0.471318658,0.35359116,0.589399745,1
0.651625616,0.41020136,0.318600368,0.578544061,1
0.652153153,0.255500206,0.290976059,0.557471264,1
0.605258388,0.209958746,0.285451197,0.537037037,1
0.633553684,0.361520583,0.232044199,0.538314176,1
0.725199942,0.018955609,0.23572744,0.522988506,1
0.654728424,0.252482565,0.274401473,0.539591315,1
0.676729123,0.274702443,0.335174954,0.535121328,0
0.636103157,0.345342855,0.379373849,0.537037037,0
0.547558395,0.329985067,0.504604052,0.550446999,0
0.60498183,0.317387731,0.569060773,0.549808429,0
5.76E-01,0.262509045,0.61694291,0.526181354,0
0.57430245,0.348932453,0.642725599,0.510217114,0
5.77E-01,0.33469537,0.633517495,0.502554278,0
0.611553094,0.339615407,0.475138122,0.495530013,0
0.570794861,0.312726575,0.447513812,0.474457216,0
0.566856585,0.131672368,0.443830571,0.470625798,0
0.611111148,0.357176111,0.596685083,0.490421456,0
0.561158392,0.369378972,0.615101289,0.503192848,0
0.51740535,3.32E-01,0.580110497,0.49936143,0
0.528861092,0.279570919,0.642725599,0.493614304,0
0.555993312,0.378829483,0.576427256,0.485312899,0
0.552520265,0.284125442,0.572744015,0.458492976,0
0.526386497,0.312101641,0.561694291,0.442528736,0
0.570443097,0.328463323,0.508287293,0.431673052,0
0.506465341,0.374403302,0.523020258,0.442528736,0
0.527443977,0.259836011,0.594843462,0.460408685,0
0.488912639,0.24505004,0.581952118,0.454022989,0
0.455371154,0.335072746,0.64825046,0.443167305,0
0.478152665,0.289088371,0.685082873,0.421455939,0
0.605970007,0.276834651,0.55985267,0.40357599,0
0.454669593,0.378700393,0.465930018,0.40293742,0
0.468764661,0.318019553,0.52854512,0.407407407,0
0.508468912,0.313877704,0.493554328,0.402298851,0
0.454701293,0.337369537,0.486187845,0.392720307,0
0.519474072,0.287879637,0.508287293,0.384418902,0
0.482492662,0.299575809,0.532228361,0.363984674,0
0.464016714,0.30273019,0.548802947,0.362068966,0
0.477888678,0.338689756,0.574585635,0.38697318,0
0.44599747,0.313058012,0.651933702,0.390166028,0
0.466216281,0.288371868,0.615101289,0.388888889,0
0.507746254,0.341069495,0.624309392,0.40293742,0
0.390771853,0.380957141,0.683241252,0.43550447,0
0.441272916,0.438838384,0.64640884,0.466794381,0
0.445041759,0.308413862,0.670349908,0.480204342,0
0.454595917,0.306928048,0.657458564,0.475095785,0
0.4313389,0.354437996,0.662983425,0.487867178,0
0.465703719,0.250200946,0.624309392,0.48403576,0
0.441282863,0.315244031,0.672191529,0.498084291,0
0.497602142,0.352089476,0.681399632,0.51596424,0
0.416165036,0.350028146,0.692449355,0.529374202,0
0.464553215,0.369556178,0.611418048,0.520434227,0
0.447742629,0.268304694,0.637200737,0.518518519,0
0.506275358,0.22924009,0.572744015,0.498722861,0
0.49950307,0.264896642,0.524861878,0.481481481,0
0.519117388,0.246031942,0.511970534,0.472541507,0
5.93E-01,0.242040575,0.434622468,0.445083014,0
0.489237731,0.246734742,0.364640884,0.415708812,0
0.547632509,0.23615492,0.465930018,0.422733078,0
0.481839525,0.323170871,0.419889503,0.43614304,0
0.488910124,0.231177601,0.445672192,0.417624521,0
0.522073172,0.311385596,0.38121547,0.407407407,0
0.527378936,0.269646441,0.344383057,0.400383142,0
0.526646986,0.240200281,0.379373849,0.38633461,0
5.87E-01,0.333032181,0.355432781,0.382503193,0
0.416645351,0.169597956,0.357274401,0.392720307,0
0.482622087,0.343452584,0.386740331,0.422094508,0
0.51868353,3.32E-01,0.465930018,0.437420179,0
0.45477158,0.26941204,0.491712707,0.45210728,0
0.473357605,0.300312296,0.537753223,0.462962963,0
0.489439958,0.441280143,0.480662983,0.460408685,0
0.511349163,0.248926497,0.53038674,0.445721584,0
0.502001385,0.278900645,0.50092081,0.457854406,0
0.484440703,0.219283261,0.535911602,0.438697318,0
0.469346636,0.192915825,0.585635359,0.417624521,0
0.513495932,0.302307393,0.600368324,0.424010217,0
0.49912988,0.243228941,0.61694291,0.441890166,0
0.464159912,0.211935787,0.600368324,0.431673052,0
0.461744018,0.355238835,0.52854512,0.448914432,0
0.469827607,0.438520326,0.561694291,0.461685824,0
0.484050461,0.078620604,0.55985267,0.450191571,0
0.481560125,0.184348947,0.556169429,0.43614304,0
0.471759689,0.173020903,0.703499079,0.41890166,0
5.93E-01,0.324600595,0.64825046,0.424010217,0
0.394743579,0.303152076,0.55801105,0.418263091,0
0.452543046,0.288486245,0.609576427,0.406768838,0
0.468194274,0.37021217,0.622467772,0.397190294,0
0.465814233,0.260129973,0.55985267,0.392720307,0
0.484746338,0.329292531,0.539594843,0.375478927,0
0.508874677,0.154362216,0.521178637,0.377394636,0
0.528335631,0.184333034,0.519337017,0.382503193,0
0.479563003,0.237716666,0.497237569,0.381864623,0
0.433378654,0.3422761,0.495395948,0.382503193,0
0.497827105,3.32E-01,0.447513812,0.372924649,0
0.537841692,0.207743711,0.451197053,0.37037037,0
0.458294145,0.547448813,0.449355433,0.362707535,0
0.505422618,0.483169855,0.458563536,0.328863346,0
0.508921572,0.298580454,0.480662983,0.310983397,0
0.482547208,0.030949148,0.443830571,0.330140485,0
0.449646836,0.21790253,0.394106814,0.318007663,0
0.545840018,0.191323008,0.539594843,0.32311622,0
0.430133631,0.337456933,0.546961326,0.340996169,0
0.545260776,0.251074618,0.541436464,0.355683269,0
0.448114726,0.213501624,0.569060773,0.352490421,0
0.507068194,0.338201899,0.593001842,0.375478927,0
0.483288341,0.353310262,0.650092081,0.398467433,0
0.467364271,0.205753413,0.585635359,0.391443167,0
0.528069676,0.447968431,0.5893186,0.401021711,0
0.51021112,0.352928842,0.61878453,0.399744572,0
0.4358832,0.372923467,0.615101289,0.411877395,0
0.479992379,0.134284507,0.624309392,0.406768838,0
0.473691114,0.254074398,0.631675875,0.422733078,0
0.500395926,0.338668283,0.580110497,0.446998723,0
0.543246164,0.408678267,0.604051565,0.438058748,0
0.414332865,0.222005139,0.611418048,0.421455939,0
0.480406342,0.293716507,0.585635359,0.404214559,0
0.50686094,0.419478769,0.554327808,0.432950192,0
0.599274456,0.243937848,0.49907919,0.411238825,0
0.524912431,0.310285025,0.504604052,0.408045977,0
5.88E-01,0.307665169,0.430939227,0.393997446,0
0.540764245,0.366810784,0.464088398,0.392081737,0
5.85E-01,0.491929677,0.423572744,0.388250319,0
0.511791218,0.364295599,0.438305709,0.38697318,0
0.530858542,0.427747303,0.305709024,0.356321839,0
5.89E-01,0.321973459,0.237569061,0.351213282,0
0.552360015,0.398556788,0.226519337,0.347381865,0
0.600632324,0.6142501,0.300184162,0.333971903,0
0.687638416,0.322488054,0.309392265,0.349936143,1
0.602821397,0.140613515,0.309392265,0.365900383,1
0.626144109,0.406182399,0.349907919,0.358876117,1
0.630129718,0.41441354,0.38121547,0.356321839,1
0.637002682,0.396056398,0.46961326,0.33908046,1
0.67594678,0.685234659,0.46961326,0.323754789,1
0.70175163,0.244139615,0.285451197,0.313537676,1
0.697332601,0.191406327,0.379373849,0.318646232,1
0.643569354,0.293071515,0.421731123,0.346743295,0
0.632031411,0.344411118,0.456721915,0.343550447,0
0.627357249,0.435617574,0.585635359,0.335249042,0
5.93E-01,0.194343358,0.5893186,0.358876117,0
0.620132411,0.440211802,0.604051565,0.35440613,0
5.81E-01,0.419859832,0.609576427,0.351213282,0
0.567820057,0.514766502,0.640883978,0.336526181,0
0.618324835,0.669911805,0.55801105,0.318646232,0
5.86E-01,0.303408558,0.526703499,0.293742018,0
0.613983309,0.479460009,0.50092081,0.268837803,0
0.541996405,0.377112354,0.460405157,0.273307791,0
5.89E-01,0.148799425,0.486187845,0.280332056,0
0.63761898,0.367095102,0.508287293,0.279054917,0
0.545982888,0.343213754,0.511970534,0.280332056,0
0.634358326,0.528998659,0.502762431,0.270753512,0
0.663559486,0.301020994,0.38121547,0.265006386,0
0.604215884,0.185966546,0.408839779,0.27458493,0
5.79E-01,0.185004352,0.489871087,0.249680715,0
5.86E-01,0.173949634,0.511970534,0.234355045,0
5.86E-01,0.318876415,0.508287293,0.275862069,0
0.599844843,0.341200304,0.653775322,0.30587484,0
0.544428478,0.245147439,0.580110497,0.294380587,0
