va_1
0.001734438
0.00267886
0.002507712
0.001861189
0.001061122
0.000993966
-0.003794122
0.000748475
-0.000569375
0.002240645
0.004350716
0.000800927
0.001908253
-0.000470296
0.002853785
-0.002686333
-0.001013672
-0.000335751
-0.000271989
-0.000360248
-0.000681284
-0.001454305
-0.001766165
-0.000477047
-0.001020536
0.000826333
-0.000259072
0.001285745
0.001539496
0.001173118
0.001401972
0.000719256
0.00106869
0.001748882
0.00103013
0.000150353
0.002343513
0.000684096
0.002561662
0.000203033
0.000124896
0.000795369
0.000716144
0.001087523
0.000488498
0.000116228
-0.000216985
0.000673847
0.000889116
0.000694563
0.002000297
0.000276239
0.000329723
0.001033552
0.000886128
0.001280162
0.001557007
-0.000212336
0.000803295
0.000952931
0.002004903
0.001081512
0.000187488
0.001250351
0.000970841
0.001437335
0.001536329
0.002099009
-0.000811793
0.003128114
0.001486221
0.001175121
0.001586107
0.001471781
0.001848956
0.001668844
0.001426373
0.001963441
0.001869495
0.00185442
0.001614388
0.001944789
0.002277712
0.001440101
0.001850498
0.00273012
0.001680536
0.001878602
0.002711313
0.001285176
0.001389118
0.000914658
0.001415264
0.001103518
0.001200649
0.001383295
0.000146053
0.000669885
-0.000424362
0.00102042
0.000859531
0.000910568
0.001677564
0.000137864
0.000400214
0.0031234
0.001280751
-0.00062365
0.002663736
0.000516594
0.00168113
0.000616713
0.001621113
0.001411137
0.001298531
0.000977698
0.001500352
0.001658903
0.001658862
0.001196223
0.001623089
0.001281693
0.001036273
0.001583754
0.001897831
0.00057142
0.001709763
-0.000575298
0.001265871
-0.000213777
0.00094593
-0.000396429
0.000786407
0.000888327
-0.000626508
-0.00136563
-0.000580473
0.000146719
-0.000709602
4.29E-05
-0.002597209
-0.000690286
0.002356006
0.000447609
-0.000355597
0.000324954
0.001077351
0.001288084
4.27E-05
0.000371637
0.000353065
0.00146398
0.000169769
0.001240937
0.001580834
0.001994964
0.001239226
0.001765912
0.001295994
0.00181856
0.001705003
-0.000288613
0.00253792
0.000719898
0.002391078
0.001735474
